date_ny,S_open,S_close,call_ticker,put_ticker,strike_call,strike_put,expiry,days_to_exp,call_vol,put_vol,total_vol,call_price,put_price,call_iv,put_iv,avg_iv,call_vega,put_vega,avg_vega
2024-07-16,172.4,169.375,O:AVGO240719C00169000,O:AVGO240719P00169000,169.0,169.0,2024-07-19,3,2753,3625,6378,2.76,2.4,0.4197136788845063,0.4221697852134705,0.4209417320489884,0.061076884006429,0.0610779564269459,0.0610774202166875
2024-07-17,162.31,155.98,O:AVGO240719C00156000,O:AVGO240719P00156000,156.0,156.0,2024-07-19,2,421,1255,1676,2.8,2.68,0.6100508332848549,0.5796516896486281,0.5948512614667415,0.0460535310229139,0.0460546518573227,0.0460540914401183
2024-07-18,158.89,160.52,O:AVGO240719C00161000,O:AVGO240719P00161000,161.0,161.0,2024-07-19,1,6220,3491,9711,1.6,2.0,0.5451574857950212,0.5211872040510179,0.5331723449230196,0.0333825409966989,0.0333656406530045,0.0333740908248517
2024-07-19,161.84,157.35,O:AVGO240726C00157500,O:AVGO240726P00157500,157.5,157.5,2024-07-26,7,185,126,311,3.75,3.73,0.4398038275957108,0.4202465266466141,0.4300251771211625,0.0869224142542614,0.0869249061560185,0.08692366020514
2024-07-22,160.23,161.06,O:AVGO240726C00161000,O:AVGO240726P00161000,161.0,161.0,2024-07-26,4,3092,1425,4517,3.0,2.8,0.4416523444294929,0.4208290830254555,0.4312407137274742,0.0672311078280901,0.0672325404776884,0.0672318241528893
2024-07-23,160.395,163.77,O:AVGO240726C00164000,O:AVGO240726P00164000,164.0,164.0,2024-07-26,3,3529,1655,5184,2.5,2.65,0.4409299602150917,0.4274220906376839,0.4341760254263878,0.0592255309662143,0.0592239012523381,0.0592247161092762
2024-07-24,160.355,151.34,O:AVGO240726C00151500,O:AVGO240726P00151500,151.5,151.5,2024-07-26,2,64,226,290,2.4,2.45,0.5544680169939995,0.5298547417759896,0.5421613793849945,0.0446916549443151,0.0446910639370709,0.044691359440693
2024-07-25,151.26,149.26,O:AVGO240726C00149500,O:AVGO240726P00149500,149.5,149.5,2024-07-26,1,1023,1135,2158,1.85,2.0,0.6308358297824859,0.6019433221340178,0.6163895759582518,0.0311517647861619,0.0311485199278197,0.0311501423569908
2024-07-26,153.5,151.63,O:AVGO240802C00151500,O:AVGO240802P00151500,151.5,151.5,2024-08-02,7,298,250,548,3.43,3.76,0.4018629212379456,0.4568275983631611,0.4293452598005534,0.0836935179918402,0.0836862968434804,0.0836899074176603
2024-07-29,152.02,150.22,O:AVGO240802C00150000,O:AVGO240802P00150000,150.0,150.0,2024-08-02,4,1951,2872,4823,3.48,3.2,0.5374483588099481,0.5278703308820727,0.5326593448460104,0.062644644185136,0.0626447415186049,0.0626446928518704
2024-07-30,153.28,143.52,O:AVGO240802C00143500,O:AVGO240802P00143500,143.5,143.5,2024-08-02,3,154,502,656,3.45,3.24,0.6628513975024224,0.6262300939917562,0.6445407457470893,0.0518811043288128,0.0518836038911245,0.0518823541099686
2024-07-31,151.47,160.68,O:AVGO240802C00161000,O:AVGO240802P00161000,161.0,161.0,2024-08-02,2,4130,354,4484,2.85,3.1,0.6332025321245192,0.6184472981214524,0.6258249151229858,0.0474418891308433,0.0474404255797133,0.0474411573552783
2024-08-01,157.5,147.02,O:AVGO240802C00147000,O:AVGO240802P00147000,147.0,147.0,2024-08-02,1,428,1404,1832,2.5,2.35,0.811183697915077,0.768826234602928,0.7900049662590025,0.0306909557484245,0.0306916413427894,0.030691298545607
2024-08-02,141.925,143.82,O:AVGO240809C00144000,O:AVGO240809P00144000,144.0,144.0,2024-08-09,7,581,488,1069,4.7,4.6,0.6025723685860633,0.5673219858109951,0.5849471771985293,0.0794285680810441,0.0794352775238133,0.0794319228024287
2024-08-05,129.61,142.08,O:AVGO240809C00142000,O:AVGO240809P00142000,142.0,142.0,2024-08-09,4,994,437,1431,4.4,5.17,0.7351531169652941,0.8785739199519158,0.8068635184586049,0.0592749394034731,0.0592566254283547,0.0592657824159139
2024-08-06,141.73,143.92,O:AVGO240809C00144000,O:AVGO240809P00144000,144.0,144.0,2024-08-09,3,765,1579,2344,3.5,3.7,0.6799676119923592,0.7030270459175112,0.6914973289549352,0.052040580961458,0.0520390123216805,0.0520397966415693
2024-08-07,148.25,136.27,O:AVGO240809C00136000,O:AVGO240809P00136000,136.0,136.0,2024-08-09,2,51,496,547,3.2,3.0,0.7620286706686019,0.7794585143446922,0.770743592506647,0.0401612324195743,0.0401615911722122,0.0401614117958933
2024-08-08,141.2,145.74,O:AVGO240809C00146000,O:AVGO240809P00146000,146.0,146.0,2024-08-09,1,1903,290,2193,2.3,2.1,0.7970986361980438,0.6458835936307907,0.7214911149144172,0.0304255636639314,0.0304133172700875,0.0304194404670095
2024-08-09,144.2,148.26,O:AVGO240816C00148000,O:AVGO240816P00148000,148.0,148.0,2024-08-16,7,1808,528,2336,4.2,3.6,0.4972600150287152,0.4556773266673087,0.476468670848012,0.0817630346681379,0.081765733157934,0.081764383913036
2024-08-12,148.08,148.62,O:AVGO240816C00149000,O:AVGO240816P00149000,149.0,149.0,2024-08-16,4,1154,883,2037,3.2,3.6,0.5450022804737092,0.5482247577786448,0.546613519126177,0.0620602725368668,0.0620607016710646,0.0620604871039657
2024-08-13,151.55,156.16,O:AVGO240816C00156000,O:AVGO240816P00156000,156.0,156.0,2024-08-16,3,1929,457,2386,3.0,2.64,0.5171865544438363,0.481739661705494,0.4994631080746651,0.0564219792132402,0.0564219743419138,0.056421976777577
2024-08-14,158.02,157.69,O:AVGO240816C00157500,O:AVGO240816P00157500,157.5,157.5,2024-08-16,2,1215,1009,2224,2.35,2.0,0.4842876753330231,0.4498821602344514,0.4670849177837373,0.0465056393624913,0.0465024867689223,0.0465040630657068
2024-08-15,161.2,166.13,O:AVGO240816C00166000,O:AVGO240816P00166000,166.0,166.0,2024-08-16,1,5686,405,6091,1.68,1.55,0.4654978182077408,0.4654978182077408,0.4654978182077408,0.0346565502188538,0.0346565502188538,0.0346565502188538
2024-08-16,164.47,165.72,O:AVGO240823C00166000,O:AVGO240823P00166000,166.0,166.0,2024-08-23,7,855,385,1240,3.32,3.4,0.3774373943924904,0.3555920666098595,0.366514730501175,0.0915544232112075,0.0915518905125639,0.0915531568618857
2024-08-19,164.86,167.71,O:AVGO240823C00168000,O:AVGO240823P00168000,168.0,168.0,2024-08-23,4,2353,53,2406,2.95,3.12,0.4412328609228134,0.4240978715956212,0.4326653662592172,0.070033871019873,0.0700312549104942,0.0700325629651836
2024-08-20,167.05,165.95,O:AVGO240823C00166000,O:AVGO240823P00166000,166.0,166.0,2024-08-23,3,1216,425,1641,2.67,2.55,0.4489623720169068,0.4206366856455803,0.4347995288312435,0.060015731047287,0.0600170210323692,0.0600163760398281
2024-08-21,165.12,165.78,O:AVGO240823C00166000,O:AVGO240823P00166000,166.0,166.0,2024-08-23,2,3717,166,3883,2.15,2.55,0.4610022281289101,0.4977765912652016,0.4793894096970558,0.0489449139252831,0.0489489914676639,0.0489469526964735
2024-08-22,170.84,162.34,O:AVGO240823C00162000,O:AVGO240823P00162000,162.0,162.0,2024-08-23,1,308,1469,1777,2.24,1.85,0.609986104798317,0.5951865264177323,0.6025863156080247,0.0337864258088449,0.0337829648222646,0.0337846953155548
2024-08-23,165.025,166.36,O:AVGO240830C00166000,O:AVGO240830P00166000,166.0,166.0,2024-08-30,7,1145,1635,2780,4.8,4.24,0.5030702013313771,0.4812624232232571,0.4921663122773171,0.0917102139121081,0.0917108240575965,0.0917105189848523
2024-08-26,164.96,159.62,O:AVGO240830C00160000,O:AVGO240830P00160000,160.0,160.0,2024-08-30,4,1873,3095,4968,4.35,4.6,0.6799983669638634,0.6604972117185592,0.6702477893412113,0.0666622387562716,0.066662397434302,0.0666623180952868
2024-08-27,157.6,161.39,O:AVGO240830C00161000,O:AVGO240830P00161000,161.0,161.0,2024-08-30,3,797,334,1131,4.2,3.84,0.6865448845028879,0.6916970574617387,0.6891209709823133,0.0582286998511669,0.0582289279519633,0.0582288139015651
2024-08-28,160.08,158.18,O:AVGO240830C00158000,O:AVGO240830P00158000,158.0,158.0,2024-08-30,2,948,2382,3330,4.1,3.62,0.8589440229654313,0.7946432451009748,0.826793634033203,0.0466545347804948,0.0466566729252991,0.046655603852897
2024-08-29,158.49,156.93,O:AVGO240830C00157000,O:AVGO240830P00157000,157.0,157.0,2024-08-30,1,776,1031,1807,2.3,1.9,0.7123844248056415,0.5689575423479081,0.6406709835767748,0.0327687524043823,0.0327694842948875,0.0327691183496349
2024-08-30,161.12,162.82,O:AVGO240906C00162500,O:AVGO240906P00162500,162.5,162.5,2024-09-06,7,6184,410,6594,6.5,5.97,0.7056358542561534,0.6822357911407949,0.6939358226984742,0.0897401534050831,0.0897458713295693,0.0897430123673262
2024-09-03,160.38,152.79,O:AVGO240906C00152500,O:AVGO240906P00152500,152.5,152.5,2024-09-06,3,1362,1546,2908,5.75,5.49,1.0153824040651322,1.020823530709743,1.0181029673874376,0.0551383964942097,0.0551378937140175,0.0551381451041136
2024-09-04,150.3,154.12,O:AVGO240906C00155000,O:AVGO240906P00155000,155.0,155.0,2024-09-06,2,3477,1561,5038,4.87,5.65,1.1611856444954871,1.139207641196251,1.1501966428458692,0.0455009148562279,0.0454986018279653,0.0454997583420966
2024-09-05,150.565,152.82,O:AVGO240906C00152500,O:AVGO240906P00152500,152.5,152.5,2024-09-06,1,4074,4496,8570,4.96,4.37,1.505605563747883,1.4208130344629288,1.4632092991054058,0.0318418192747406,0.0318431406366927,0.0318424799557166
2024-09-06,143.25,136.995,O:AVGO240913C00137000,O:AVGO240913P00137000,137.0,137.0,2024-09-13,7,1603,2629,4232,3.8,3.6,0.5024946184635164,0.4753941243290902,0.4889443713963033,0.0756418867334327,0.0756466912282129,0.0756442889808228
2024-09-09,139.11,140.82,O:AVGO240913C00141000,O:AVGO240913P00141000,141.0,141.0,2024-09-13,4,2718,668,3386,2.86,2.9,0.5011961149573327,0.4773910517811776,0.4892935833692551,0.0588108147318662,0.0588109098011723,0.0588108622665193
2024-09-10,141.22,148.21,O:AVGO240913C00148000,O:AVGO240913P00148000,148.0,148.0,2024-09-13,3,4018,3834,7852,2.87,2.45,0.5159899714827538,0.4767569987058639,0.4963734850943089,0.0535273293333849,0.0535252579260698,0.0535262936297273
2024-09-11,148.39,158.27,O:AVGO240913C00157500,O:AVGO240913P00157500,157.5,157.5,2024-09-13,2,9027,2889,11916,2.85,1.88,0.5245874164819719,0.4813140987277031,0.5029507576048375,0.046249940318152,0.046182830462627,0.0462163853903895
2024-09-12,158.1,164.56,O:AVGO240913C00165000,O:AVGO240913P00165000,165.0,165.0,2024-09-13,1,38080,18068,56148,1.5,1.78,0.4972734256267548,0.4504994053602219,0.4738864154934883,0.0342251698707071,0.034186371390761,0.0342057706307341
2024-09-13,166.735,167.69,O:AVGO240920C00168000,O:AVGO240920P00168000,168.0,168.0,2024-09-20,7,1643,543,2186,3.6,4.23,0.4047717693567276,0.4393124632835388,0.4220421163201332,0.0926434156993011,0.0926445374897525,0.0926439765945268
2024-09-16,165.19,164.02,O:AVGO240920C00164000,O:AVGO240920P00164000,164.0,164.0,2024-09-20,4,1305,580,1885,3.11,3.39,0.4526232864737511,0.4964351738452912,0.4745292301595212,0.0684763555149856,0.0684724935420992,0.0684744245285424
2024-09-17,165.49,162.47,O:AVGO240920C00162500,O:AVGO240920P00162500,162.5,162.5,2024-09-20,3,1003,936,1939,2.81,3.35,0.4807411979794502,0.5675490719377996,0.5241451349586249,0.0587530634801304,0.0587477196590762,0.0587503915696033
2024-09-18,163.77,161.67,O:AVGO240920C00162000,O:AVGO240920P00162000,162.0,162.0,2024-09-20,2,667,1014,1681,2.12,3.0,0.4773484954833984,0.592608830666542,0.5349786630749702,0.0477045634702137,0.0477284341933219,0.0477164988317678
2024-09-19,167.68,167.42,O:AVGO240920C00167000,O:AVGO240920P00167000,167.0,167.0,2024-09-20,1,2289,3321,5610,1.88,1.29,0.4758844157934188,0.4269160640716553,0.4514002399325371,0.034736315871924,0.0346940284253623,0.0347151721486431
2024-09-20,167.18,171.1,O:AVGO240927C00170000,O:AVGO240927P00170000,170.0,170.0,2024-09-27,7,7202,3592,10794,4.25,2.95,0.3899491247475147,0.3685549294829369,0.3792520271152258,0.0935203788690684,0.0934443605100536,0.093482369689561
2024-09-23,172.0,172.94,O:AVGO240927C00172500,O:AVGO240927P00172500,172.5,172.5,2024-09-27,4,5270,1022,6292,3.25,2.63,0.4193832417488098,0.3943790922999381,0.406881167024374,0.0719946384111499,0.0719807908392864,0.0719877146252181
2024-09-24,172.81,174.84,O:AVGO240927C00175000,O:AVGO240927P00175000,175.0,175.0,2024-09-27,3,10983,1811,12794,2.48,2.47,0.4045437891900539,0.3776594738960266,0.3911016315430403,0.0632347190170159,0.0632331855838211,0.0632339523004185
2024-09-25,174.65,175.52,O:AVGO240927C00175000,O:AVGO240927P00175000,175.0,175.0,2024-09-27,2,7242,3329,10571,2.5,1.86,0.430955336201191,0.4076605909824371,0.419307963591814,0.0515261019284414,0.0515006001129141,0.0515133510206777
2024-09-26,178.5,178.09,O:AVGO240927C00177500,O:AVGO240927P00177500,177.5,177.5,2024-09-27,1,12056,4131,16187,1.95,1.2,0.4412371523141861,0.3976423378229141,0.4194397450685501,0.0367426624064534,0.0366555049805923,0.0366990836935229
2024-09-27,178.17,172.69,O:AVGO241004C00172500,O:AVGO241004P00172500,172.5,172.5,2024-10-04,7,1705,3260,4965,3.67,3.41,0.3748748973190785,0.367529644560814,0.3712022709399463,0.0953008663671317,0.0953012472268806,0.0953010567970061
2024-09-30,171.87,172.5,O:AVGO241004C00172500,O:AVGO241004P00172500,172.5,172.5,2024-10-04,4,3901,909,4810,3.04,3.1,0.4220133282363414,0.430343812930584,0.4261785705834627,0.072023923447784,0.0720232228904594,0.0720235731691217
2024-10-01,172.16,167.47,O:AVGO241004C00167500,O:AVGO241004P00167500,167.5,167.5,2024-10-04,3,3976,4020,7996,2.76,2.8,0.4581312873005868,0.4597824001312256,0.4589568437159062,0.0605623179985048,0.06056222773453,0.0605622728665174
2024-10-02,167.55,170.66,O:AVGO241004C00170000,O:AVGO241004P00170000,170.0,170.0,2024-10-04,2,4864,3162,8026,2.87,2.02,0.5022721813440323,0.4642704802751541,0.4832713308095932,0.0500190417128834,0.049974031258458,0.0499965364856707
2024-10-03,169.62,171.89,O:AVGO241004C00172500,O:AVGO241004P00172500,172.5,172.5,2024-10-04,1,4427,1987,6414,1.55,1.98,0.5114371628522874,0.4608845724821091,0.4861608676671982,0.0356403510337668,0.03556881096416,0.0356045809989634
2024-10-04,176.3,176.64,O:AVGO241011C00177500,O:AVGO241011P00177500,177.5,177.5,2024-10-11,7,2544,389,2933,3.14,3.85,0.3632781273663045,0.347865416443348,0.3555717719048262,0.0973408442545012,0.0973023226145445,0.0973215834345228
2024-10-07,174.82,175.08,O:AVGO241011C00175000,O:AVGO241011P00175000,175.0,175.0,2024-10-11,4,2865,2237,5102,3.36,3.2,0.454179988694191,0.4432330069184304,0.4487064978063106,0.0730782497162941,0.0730790643350619,0.073078657025678
2024-10-08,175.42,180.73,O:AVGO241011C00180000,O:AVGO241011P00180000,180.0,180.0,2024-10-11,3,12254,2289,14543,3.3,2.49,0.4477235903739929,0.4353947805762291,0.4415591854751111,0.0648973878998035,0.0648795867394598,0.0648884873196316
2024-10-09,179.24,185.95,O:AVGO241011C00185000,O:AVGO241011P00185000,185.0,185.0,2024-10-11,2,21561,7057,28618,3.0,1.93,0.4557763862848282,0.4335974028229714,0.4446868945538998,0.0541372180655022,0.0540725311604178,0.05410487461296
2024-10-10,183.56,185.69,O:AVGO241011C00185000,O:AVGO241011P00185000,185.0,185.0,2024-10-11,1,11910,4284,16194,2.05,1.21,0.4347392705440521,0.395405807685852,0.415072539114952,0.0381859525954116,0.0380797999382904,0.038132876266851
